,Country,VAR,Year,Unit,Value,Variable_Life expectancy at birth,Variable_Net migration,Variable_Population,"Variable_Population density, inhabitants per km2","Variable_Population, ages 0-14, % total","Variable_Population, ages 15-64, % total","Variable_Population, ages 65 and above, % total",Variable_Real GDP,Variable_Real GDP per capita,"Variable_Total fertility rate, children per woman","Variable_Value added in agriculture, % of total value added","Variable_Value added in industry, % of total value added","Variable_Value added in services, % of total value added","Variable_Women, % total population","Variable_Population, ages 65 and above, % total_2",	Variable_Life expectancy at birth,"('Variable_Population, ages 65 and above, % total', 'Variable_Real GDP')"
238,Belgium,POPDEN,2014,Inhabitants,366.19,0.0,0.0,0.0,366.19,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Belgium,POPDEN,2015,Inhabitants,368.11,0.0,0.0,0.0,368.11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Belgium,POPDEN,2016,Inhabitants,369.96,0.0,0.0,0.0,369.96,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Belgium,POPDEN,2017,Inhabitants,371.74,0.0,0.0,0.0,371.74,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Belgium,POPDEN,2018,Inhabitants,373.53,0.0,0.0,0.0,373.53,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Belgium,POPDEN,2019,Inhabitants,375.43,0.0,0.0,0.0,375.43,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Belgium,POPDEN,2020,Inhabitants,376.91,0.0,0.0,0.0,376.91,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Belgium,POPDEN,2021,Inhabitants,378.4,0.0,0.0,0.0,378.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Belgium,LTAX_GDP,1990,Percentage,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Belgium,LTAX_GDP,1991,Percentage,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Belgium,LTAX_GDP,1992,Percentage,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Belgium,LTAX_GDP,1993,Percentage,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Belgium,LTAX_GDP,1994,Percentage,27.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Belgium,LTAX_GDP,1995,Percentage,28.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Belgium,LTAX_GDP,1996,Percentage,27.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Belgium,LTAX_GDP,1997,Percentage,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Belgium,LTAX_GDP,1998,Percentage,27.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Belgium,LTAX_GDP,1999,Percentage,27.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Belgium,LTAX_GDP,2000,Percentage,27.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Belgium,LTAX_GDP,2001,Percentage,27.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Belgium,LTAX_GDP,2002,Percentage,28.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Belgium,LTAX_GDP,2003,Percentage,27.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Belgium,LTAX_GDP,2004,Percentage,27.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Belgium,LTAX_GDP,2005,Percentage,25.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Belgium,LTAX_GDP,2006,Percentage,25.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Belgium,LTAX_GDP,2007,Percentage,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Belgium,LTAX_GDP,2008,Percentage,26.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Belgium,LTAX_GDP,2009,Percentage,26.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Belgium,LTAX_GDP,2010,Percentage,26.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Belgium,LTAX_GDP,2011,Percentage,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Belgium,LTAX_GDP,2012,Percentage,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Belgium,LTAX_GDP,2013,Percentage,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Belgium,LTAX_GDP,2014,Percentage,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Belgium,LTAX_GDP,2015,Percentage,26.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Belgium,LTAX_GDP,2016,Percentage,25.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Belgium,LTAX_GDP,2017,Percentage,25.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Belgium,LTAX_GDP,2018,Percentage,25.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Belgium,LTAX_GDP,2019,Percentage,24.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Belgium,LTAX_GDP,2020,Percentage,25.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Belgium,LTAX_GDP,2021,Percentage,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Czech Republic,GDP_RCAP,1990,US Dollar,22042.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22042.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Czech Republic,GDP_RCAP,1991,US Dollar,19584.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19584.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,Czech Republic,GDP_RCAP,1992,US Dollar,19468.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19468.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Czech Republic,GDP_RCAP,1993,US Dollar,19456.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19456.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,Czech Republic,GDP_RCAP,1994,US Dollar,20011.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20011.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,Czech Republic,GDP_RCAP,1995,US Dollar,21323.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21323.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,Czech Republic,GDP_RCAP,1996,US Dollar,22266.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22266.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,Czech Republic,GDP_RCAP,1997,US Dollar,22176.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22176.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,Czech Republic,GDP_RCAP,1998,US Dollar,22115.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22115.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,Czech Republic,GDP_RCAP,1999,US Dollar,22448.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22448.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,Czech Republic,GDP_RCAP,2000,US Dollar,23369.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23369.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,Czech Republic,GDP_RCAP,2001,US Dollar,24194.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24194.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,Czech Republic,GDP_RCAP,2002,US Dollar,24630.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24630.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,Czech Republic,GDP_RCAP,2003,US Dollar,25511.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25511.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,Czech Republic,GDP_RCAP,2004,US Dollar,26725.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26725.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,Czech Republic,GDP_RCAP,2005,US Dollar,28414.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28414.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,Czech Republic,GDP_RCAP,2006,US Dollar,30241.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30241.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,Czech Republic,GDP_RCAP,2007,US Dollar,31752.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31752.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,Czech Republic,GDP_RCAP,2008,US Dollar,32270.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32270.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,Czech Republic,GDP_RCAP,2009,US Dollar,30586.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30586.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,Czech Republic,GDP_RCAP,2010,US Dollar,31254.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31254.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,Czech Republic,GDP_RCAP,2011,US Dollar,31867.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31867.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,Czech Republic,GDP_RCAP,2012,US Dollar,31579.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31579.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Czech Republic,GDP_RCAP,2013,US Dollar,31560.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31560.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,Czech Republic,GDP_RCAP,2014,US Dollar,32231.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32231.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,Czech Republic,GDP_RCAP,2015,US Dollar,33909.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33909.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,Czech Republic,GDP_RCAP,2016,US Dollar,34696.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34696.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,Czech Republic,GDP_RCAP,2017,US Dollar,36405.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36405.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,Czech Republic,GDP_RCAP,2018,US Dollar,37447.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37447.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Czech Republic,GDP_RCAP,2019,US Dollar,38427.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38427.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,Czech Republic,GDP_RCAP,2020,US Dollar,36208.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36208.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,Czech Republic,GDP_RCAP,2021,US Dollar,38202.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38202.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Czech Republic,POPDEN,1993,Inhabitants,130.98,0.0,0.0,0.0,130.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,Czech Republic,POPDEN,1994,Inhabitants,131.05,0.0,0.0,0.0,131.05,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,Czech Republic,POPDEN,1995,Inhabitants,130.98,0.0,0.0,0.0,130.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,Czech Republic,POPDEN,1996,Inhabitants,130.79,0.0,0.0,0.0,130.79,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,Czech Republic,POPDEN,1997,Inhabitants,130.64,0.0,0.0,0.0,130.64,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,Czech Republic,POPDEN,1998,Inhabitants,130.53,0.0,0.0,0.0,130.53,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,Czech Republic,POPDEN,1999,Inhabitants,130.38,0.0,0.0,0.0,130.38,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,Czech Republic,POPDEN,2000,Inhabitants,130.25,0.0,0.0,0.0,130.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,Czech Republic,POPDEN,2001,Inhabitants,129.63,0.0,0.0,0.0,129.63,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,Czech Republic,POPDEN,2002,Inhabitants,129.34,0.0,0.0,0.0,129.34,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,Czech Republic,POPDEN,2003,Inhabitants,129.35,0.0,0.0,0.0,129.35,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Czech Republic,POPDEN,2004,Inhabitants,129.41,0.0,0.0,0.0,129.41,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,Czech Republic,POPDEN,2005,Inhabitants,129.76,0.0,0.0,0.0,129.76,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,Czech Republic,POPDEN,2006,Inhabitants,130.17,0.0,0.0,0.0,130.17,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,Czech Republic,POPDEN,2007,Inhabitants,130.88,0.0,0.0,0.0,130.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,Czech Republic,POPDEN,2008,Inhabitants,132.24,0.0,0.0,0.0,132.24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Czech Republic,POPDEN,2009,Inhabitants,133.02,0.0,0.0,0.0,133.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,Czech Republic,POPDEN,2010,Inhabitants,133.35,0.0,0.0,0.0,133.35,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,Czech Republic,POPDEN,2011,Inhabitants,133.09,0.0,0.0,0.0,133.09,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,Czech Republic,POPDEN,2012,Inhabitants,133.25,0.0,0.0,0.0,133.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Czech Republic,POPDEN,2013,Inhabitants,133.27,0.0,0.0,0.0,133.27,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,Czech Republic,POPDEN,2014,Inhabitants,133.44,0.0,0.0,0.0,133.44,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,Czech Republic,POPDEN,2015,Inhabitants,133.67,0.0,0.0,0.0,133.67,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,Czech Republic,POPDEN,2016,Inhabitants,133.96,0.0,0.0,0.0,133.96,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,Czech Republic,POPDEN,2017,Inhabitants,134.27,0.0,0.0,0.0,134.27,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,Czech Republic,POPDEN,2018,Inhabitants,134.73,0.0,0.0,0.0,134.73,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,Czech Republic,POPDEN,2019,Inhabitants,135.28,0.0,0.0,0.0,135.28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Czech Republic,POPDEN,2020,Inhabitants,135.67,0.0,0.0,0.0,135.67,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Czech Republic,POPDEN,2021,Inhabitants,133.14,0.0,0.0,0.0,133.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Czech Republic,LTAX_GDP,1993,Percentage,17.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,Czech Republic,LTAX_GDP,1994,Percentage,18.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,Czech Republic,LTAX_GDP,1995,Percentage,18.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Czech Republic,LTAX_GDP,1996,Percentage,18.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,Czech Republic,LTAX_GDP,1997,Percentage,18.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,Czech Republic,LTAX_GDP,1998,Percentage,18.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Czech Republic,LTAX_GDP,1999,Percentage,18.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,Czech Republic,LTAX_GDP,2000,Percentage,18.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,Czech Republic,LTAX_GDP,2001,Percentage,18.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,Czech Republic,LTAX_GDP,2002,Percentage,18.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,Czech Republic,LTAX_GDP,2003,Percentage,19.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,Czech Republic,LTAX_GDP,2004,Percentage,19.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,Czech Republic,LTAX_GDP,2005,Percentage,18.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Czech Republic,LTAX_GDP,2006,Percentage,18.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Czech Republic,LTAX_GDP,2007,Percentage,18.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,Czech Republic,LTAX_GDP,2008,Percentage,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,Czech Republic,LTAX_GDP,2009,Percentage,17.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,Czech Republic,LTAX_GDP,2010,Percentage,17.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,Czech Republic,LTAX_GDP,2011,Percentage,18.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Czech Republic,LTAX_GDP,2012,Percentage,18.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,Czech Republic,LTAX_GDP,2013,Percentage,18.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,Czech Republic,LTAX_GDP,2014,Percentage,17.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,Czech Republic,LTAX_GDP,2015,Percentage,17.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,Czech Republic,LTAX_GDP,2016,Percentage,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,Czech Republic,LTAX_GDP,2017,Percentage,18.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,Czech Republic,LTAX_GDP,2018,Percentage,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,Czech Republic,LTAX_GDP,2019,Percentage,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,Czech Republic,LTAX_GDP,2020,Percentage,20.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,Czech Republic,LTAX_GDP,2021,Percentage,19.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,Denmark,GDP_RCAP,1990,US Dollar,36189.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36189.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,Denmark,GDP_RCAP,1991,US Dollar,36598.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36598.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,Denmark,GDP_RCAP,1992,US Dollar,37191.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37191.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,Denmark,GDP_RCAP,1993,US Dollar,37066.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37066.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,Denmark,GDP_RCAP,1994,US Dollar,38925.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38925.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,Denmark,GDP_RCAP,1995,US Dollar,39928.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39928.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,Denmark,GDP_RCAP,1996,US Dollar,40824.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40824.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,Denmark,GDP_RCAP,1997,US Dollar,41974.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41974.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,Denmark,GDP_RCAP,1998,US Dollar,42766.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42766.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,Denmark,GDP_RCAP,1999,US Dollar,43880.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43880.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,Denmark,GDP_RCAP,2000,US Dollar,45368.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45368.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,Denmark,GDP_RCAP,2001,US Dollar,45590.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45590.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
